Query,RetrievedDocuments
50409.query,VOM19980304.0700.0271 VOM19980304.0900.0211 VOM19980521.0730.0004 VOM19980521.0730.0004 VOM19980521.0700.0039 VOM19980521.0730.0029 VOM19980521.0730.0029 VOM19980521.0700.0559 VOM19980521.0700.0100 VOM19980228.0700.1896 
50410.query,VOM19980316.0700.0317 VOM19980314.0700.0239 VOM19980314.0700.1911 VOM19980303.0700.0281 VOM19980223.0700.1730 VOM19980305.0700.0354 VOM19980224.0700.0481 VOM19980223.0900.3434 VOM19980303.0900.0203 VOM19980223.0900.1820 
50411.query,VOM19980319.0700.0108 VOM19980319.0900.3295 VOM19980319.0900.0095 VOM19980319.0900.1855 VOM19980604.0730.0143 VOM19980604.0730.0143 VOM19980604.0700.0269 VOM19980319.0700.2216 VOM19980515.0900.0047 VOM19980317.0700.0420 
50412.query,VOM19980302.0700.1233 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50413.query,VOM19980616.0900.0137 VOM19980616.0730.0001 VOM19980505.0700.0438 VOM19980228.0700.1861 VOM19980501.0700.0556 VOM19980228.0700.0232 VOM19980314.0700.3190 VOM19980617.0900.0112 VOM19980616.0700.0045 VOM19980627.0700.0572 
50414.query,VOM19980403.0900.0398 VOM19980403.0900.2302 VOM19980509.0700.0089 VOM19980509.0730.0027 VOM19980508.0900.0007 VOM19980407.0900.0206 VOM19980508.0730.0003 VOM19980508.0700.0362 VOM19980510.0730.0001 VOM19980510.0700.0040 
50415.query,VOM19980627.0730.0001 VOM19980627.0700.0022 VOM19980508.0900.0007 VOM19980223.0900.1997 VOM19980509.0700.0089 VOM19980508.0730.0003 VOM19980625.0700.0404 VOM19980507.0700.0390 VOM19980507.0730.0143 VOM19980508.0700.0362 
50416.query,VOM19980614.0700.0458 VOM19980619.0700.0392 VOM19980521.0900.0224 VOM19980618.0900.0242 VOM19980404.0700.1925 VOM19980507.0730.0066 VOM19980507.0900.0040 VOM19980511.0730.0190 VOM19980527.0900.0188 VOM19980628.0730.0167 
50417.query,VOM19980609.0900.0176 VOM19980527.0700.0388 VOM19980616.0730.0217 VOM19980616.0900.0202 VOM19980524.0700.0041 VOM19980506.0700.0042 VOM19980605.0700.0290 VOM19980403.0700.0259 VOM19980529.0730.0109 VOM19980529.0900.0113 
50418.query,VOM19980515.0730.0199 VOM19980515.0900.0229 VOM19980507.0700.0242 VOM19980515.0700.0379 VOM19980506.0900.0006 VOM19980501.0900.0148 VOM19980501.0730.0112 VOM19980504.0730.0002 VOM19980504.0730.0002 VOM19980508.0900.0007 
50419.query,VOM19980510.0700.0040 VOM19980327.0900.0221 VOM19980510.0730.0001 VOM19980508.0700.0362 VOM19980509.0700.0089 VOM19980508.0900.0007 VOM19980509.0730.0027 VOM19980507.0700.0242 VOM19980511.0700.0278 VOM19980508.0730.0003 
50420.query,VOM19980303.0700.0524 VOM19980616.0730.0252 VOM19980616.0730.0252 VOM19980319.0700.0352 VOM19980505.0700.0344 VOM19980505.0700.0344 VOM19980602.0730.0136 VOM19980422.0900.0090 VOM19980602.0900.0062 VOM19980602.0700.0511 
50421.query,VOM19980628.0730.0026 VOM19980319.0900.2928 VOM19980305.0900.1736 VOM19980628.0700.0143 VOM19980317.0700.1915 VOM19980630.0700.0032 VOM19980326.0900.3332 VOM19980510.0700.0040 VOM19980502.0730.0047 VOM19980305.0900.0369 
50422.query,VOM19980616.0900.0137 VOM19980616.0730.0001 VOM19980505.0700.0438 VOM19980228.0700.1861 VOM19980501.0700.0556 VOM19980228.0700.0232 VOM19980314.0700.3190 VOM19980617.0900.0112 VOM19980616.0700.0045 VOM19980627.0700.0572 
50423.query,VOM19980225.0900.0216 VOM19980225.0900.1919 VOM19980228.0700.1861 VOM19980228.0700.0232 VOM19980624.0700.0523 VOM19980305.0700.0354 VOM19980225.0700.0221 VOM19980225.0900.0493 VOM19980410.0900.0146 VOM19980225.0900.0714 
50424.query,VOM19980507.0700.0521 VOM19980529.0900.0148 VOM19980529.0730.0148 VOM19980529.0700.0334 VOM19980511.0700.0039 VOM19980511.0700.0039 VOM19980511.0900.0004 VOM19980413.0900.0234 VOM19980520.0900.0042 VOM19980511.0700.0080 
50425.query,VOM19980605.0900.0273 VOM19980606.0700.0354 VOM19980606.0730.0134 VOM19980605.0730.0276 VOM19980605.0700.0440 VOM19980617.0700.0522 VOM19980603.0730.0280 VOM19980505.0700.0509 VOM19980506.0900.0257 VOM19980302.0900.1291 
50426.query,VOM19980529.0700.0392 VOM19980325.0900.3506 VOM19980609.0700.0122 VOM19980406.0900.0044 VOM19980609.0900.0009 VOM19980609.0700.0039 VOM19980609.0730.0003 VOM19980407.0900.0230 VOM19980326.0900.3491 VOM19980317.0700.2928 
50427.query,VOM19980406.0900.0044 VOM19980529.0700.0392 VOM19980325.0900.3506 VOM19980609.0700.0122 VOM19980617.0900.0240 VOM19980609.0900.0009 VOM19980609.0700.0039 VOM19980609.0730.0003 VOM19980221.0700.3085 VOM19980407.0900.0230 
50428.query,VOM19980507.0900.0269 VOM19980617.0900.0240 VOM19980507.0730.0263 VOM19980621.0730.0102 VOM19980617.0730.0208 VOM19980225.0900.0714 VOM19980503.0700.0546 VOM19980220.0700.0487 VOM19980510.0730.0030 VOM19980303.0900.2050 
50429.query,VOM19980511.0700.0543 VOM19980222.0700.0909 VOM19980523.0730.0114 VOM19980304.0900.0276 VOM19980304.0700.0304 VOM19980523.0700.0247 VOM19980221.0700.2025 VOM19980314.0700.0818 VOM19980224.0900.0912 VOM19980225.0900.0872 
50430.query,VOM19980317.0700.1719 VOM19980220.0700.0707 VOM19980619.0730.0212 VOM19980619.0900.0252 VOM19980619.0700.0464 VOM19980620.0730.0211 VOM19980220.0700.2814 VOM19980623.0900.0242 VOM19980620.0700.0343 VOM19980315.0700.3470 
50431.query,VOM19980430.0900.0001 VOM19980428.0900.0005 VOM19980305.0900.1736 VOM19980616.0700.0487 VOM19980316.0900.2076 VOM19980302.0700.1233 VOM19980503.0700.0374 VOM19980311.0700.0471 VOM19980628.0730.0026 VOM19980427.0900.0219 
50432.query,VOM19980220.0700.2814 VOM19980606.0700.0562 VOM19980220.0700.0707 VOM19980620.0700.0552 VOM19980612.0730.0286 VOM19980613.0700.0555 VOM19980617.0900.0240 VOM19980630.0700.0507 VOM19980619.0730.0212 VOM19980619.0900.0252 
50433.query,VOM19980619.0730.0105 VOM19980619.0900.0105 VOM19980403.0900.0331 VOM19980403.0900.2223 VOM19980619.0700.0216 VOM19980404.0700.2399 VOM19980220.0900.1197 VOM19980403.0900.3501 VOM19980403.0900.0987 VOM19980226.0900.0622 
50434.query,VOM19980223.0700.1511 VOM19980220.0900.3559 VOM19980221.0700.3085 VOM19980224.0900.3022 VOM19980220.0700.0707 VOM19980319.0900.2928 VOM19980403.0700.2289 VOM19980305.0900.1736 VOM19980226.0900.0471 VOM19980224.0700.0382 
50435.query,VOM19980220.0700.2814 VOM19980221.0700.3085 VOM19980220.0900.3559 VOM19980224.0900.3022 VOM19980301.0700.0393 VOM19980303.0900.3439 VOM19980501.0700.0214 VOM19980312.0900.2058 VOM19980312.0900.0395 VOM19980617.0900.0240 
50436.query,VOM19980220.0900.3559 VOM19980223.0700.1511 VOM19980220.0700.2814 VOM19980224.0900.3022 VOM19980220.0700.0707 VOM19980619.0730.0002 VOM19980221.0700.3085 VOM19980619.0700.0090 VOM19980619.0700.0216 VOM19980619.0900.0007 
50437.query,VOM19980604.0730.0077 VOM19980524.0730.0031 VOM19980526.0700.0478 VOM19980526.0900.0091 VOM19980607.0700.0385 VOM19980607.0700.0385 VOM19980604.0700.0157 VOM19980604.0700.0126 VOM19980630.0700.0238 VOM19980630.0700.0238 
50438.query,VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980223.0700.1511 VOM19980618.0730.0119 VOM19980326.0900.0371 VOM19980222.0700.2148 VOM19980315.0700.0716 VOM19980520.0900.0248 VOM19980222.0700.2416 VOM19980228.0700.2873 
50439.query,VOM19980220.0700.2814 VOM19980220.0900.3559 VOM19980224.0900.3022 VOM19980620.0700.0552 VOM19980612.0730.0286 VOM19980223.0700.1511 VOM19980613.0700.0555 VOM19980606.0700.0562 VOM19980220.0700.0707 VOM19980630.0700.0507 
50440.query,VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980223.0700.1511 VOM19980618.0730.0119 VOM19980326.0900.0371 VOM19980222.0700.2148 VOM19980315.0700.0716 VOM19980520.0900.0248 VOM19980222.0700.2416 VOM19980228.0700.2873 
50441.query,VOM19980220.0900.3559 VOM19980221.0700.3085 VOM19980521.0700.0559 VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980317.0700.1605 VOM19980227.0900.2094 VOM19980227.0900.2094 VOM19980521.0730.0273 VOM19980623.0700.0558 
50442.query,VOM19980317.0900.2611 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50443.query,VOM19980317.0900.2611 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50444.query,VOM19980619.0730.0076 VOM19980521.0700.0559 VOM19980619.0700.0040 VOM19980430.0900.0109 VOM19980416.0900.0248 VOM19980427.0900.0257 VOM19980521.0730.0273 VOM19980316.0900.1960 VOM19980316.0900.3479 VOM19980316.0900.0281 
50445.query,VOM19980317.0900.2611 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50446.query,VOM19980221.0700.3085 VOM19980325.0900.3506 VOM19980424.0900.0178 VOM19980220.0700.2814 VOM19980625.0730.0035 VOM19980625.0700.0151 VOM19980515.0730.0053 VOM19980302.0900.0564 VOM19980325.0900.0195 VOM19980325.0900.2179 
50447.query,VOM19980317.0900.2611 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50448.query,VOM19980220.0700.2814 VOM19980606.0700.0562 VOM19980220.0900.3559 VOM19980620.0700.0552 VOM19980612.0730.0286 VOM19980613.0700.0555 VOM19980620.0730.0003 VOM19980403.0900.1941 VOM19980621.0730.0001 VOM19980621.0700.0052 
50449.query,VOM19980221.0700.3085 VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980223.0700.1511 VOM19980220.0900.3559 VOM19980605.0700.0194 VOM19980605.0700.0194 VOM19980605.0900.0161 VOM19980610.0730.0112 VOM19980305.0700.0354 
50450.query,VOM19980220.0700.2814 VOM19980521.0700.0559 VOM19980530.0730.0266 VOM19980220.0700.0707 VOM19980521.0730.0273 VOM19980221.0700.3085 VOM19980530.0700.0512 VOM19980319.0700.2737 VOM19980305.0900.1736 VOM19980505.0700.0529 
50451.query,VOM19980317.0900.2611 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50452.query,VOM19980618.0730.0119 VOM19980326.0900.0371 VOM19980222.0700.2148 VOM19980315.0700.0716 VOM19980520.0900.0248 VOM19980222.0700.2416 VOM19980228.0700.2873 VOM19980315.0700.1003 VOM19980227.0900.0358 VOM19980314.0700.2300 
50453.query,VOM19980317.0700.0255 VOM19980511.0700.0345 VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980325.0900.1458 VOM19980223.0700.1511 VOM19980524.0700.0409 VOM19980314.0700.2300 VOM19980305.0700.0763 VOM19980305.0900.1607 
50454.query,VOM19980507.0900.0191 VOM19980617.0900.0052 VOM19980224.0900.0473 VOM19980505.0900.0224 VOM19980220.0700.2814 VOM19980223.0900.0477 VOM19980617.0900.0240 VOM19980507.0700.0390 VOM19980507.0730.0143 VOM19980617.0730.0208 
50455.query,VOM19980428.0900.0005 VOM19980616.0700.0487 VOM19980430.0900.0001 VOM19980503.0700.0374 VOM19980427.0900.0219 VOM19980421.0900.0012 VOM19980609.0730.0043 VOM19980609.0700.0085 VOM19980504.0730.0135 VOM19980504.0730.0135 
50456.query,VOM19980220.0700.2814 VOM19980521.0700.0559 VOM19980521.0730.0273 VOM19980221.0700.3085 VOM19980224.0900.3022 VOM19980301.0700.0393 VOM19980312.0900.2058 VOM19980312.0900.0395 VOM19980223.0700.1511 VOM19980220.0700.0521 
50457.query,VOM19980317.0700.0255 VOM19980511.0700.0345 VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980325.0900.1458 VOM19980223.0700.1511 VOM19980524.0700.0409 VOM19980314.0700.2300 VOM19980305.0700.0763 VOM19980305.0900.1607 
50458.query,VOM19980220.0700.2814 VOM19980223.0700.1511 VOM19980224.0900.3022 VOM19980621.0730.0269 VOM19980501.0700.0214 VOM19980305.0900.1736 VOM19980621.0730.0142 VOM19980228.0700.0327 VOM19980319.0900.2928 VOM19980302.0700.1233 
50459.query,VOM19980220.0700.2814 VOM19980617.0730.0243 VOM19980410.0900.0241 VOM19980224.0900.3022 VOM19980223.0700.1511 VOM19980220.0900.3559 VOM19980416.0900.0171 VOM19980407.0900.0012 VOM19980221.0700.3085 VOM19980303.0700.0590 
50460.query,VOM19980220.0700.2814 VOM19980617.0900.0240 VOM19980220.0700.0487 VOM19980221.0700.3085 VOM19980224.0900.3022 VOM19980617.0730.0208 VOM19980223.0700.1511 VOM19980220.0900.3559 VOM19980220.0900.2019 VOM19980503.0700.0546 
50461.query,VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980223.0700.1511 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50462.query,VOM19980220.0700.2814 VOM19980530.0730.0266 VOM19980220.0700.0707 VOM19980617.0900.0240 VOM19980530.0700.0512 VOM19980617.0730.0208 VOM19980224.0900.3022 VOM19980503.0700.0546 VOM19980510.0730.0030 VOM19980220.0700.0487 
50463.query,VOM19980220.0700.2814 VOM19980223.0700.1511 VOM19980224.0900.3022 VOM19980407.0900.0012 VOM19980416.0900.0171 VOM19980410.0900.0241 VOM19980301.0700.0393 VOM19980327.0900.3495 VOM19980415.0900.0151 VOM19980317.0700.3639 
50464.query,VOM19980617.0730.0243 VOM19980221.0700.3085 VOM19980223.0700.0765 VOM19980220.0900.3559 VOM19980317.0900.0152 VOM19980317.0900.1955 VOM19980523.0730.0083 VOM19980326.0700.0452 VOM19980326.0900.0118 VOM19980314.0700.0164 
50465.query,VOM19980220.0700.2814 VOM19980529.0700.0392 VOM19980220.0900.3559 VOM19980221.0700.3085 VOM19980224.0900.3022 VOM19980619.0730.0002 VOM19980407.0900.0230 VOM19980223.0700.1511 VOM19980619.0700.0090 VOM19980507.0900.0269 
50466.query,VOM19980612.0730.0286 VOM19980620.0730.0003 VOM19980621.0730.0001 VOM19980621.0700.0052 VOM19980303.0700.0590 VOM19980223.0700.1511 VOM19980616.0700.0318 VOM19980616.0700.0318 VOM19980614.0730.0231 VOM19980222.0700.0302 
50467.query,VOM19980428.0900.0005 VOM19980616.0700.0487 VOM19980430.0900.0001 VOM19980503.0700.0374 VOM19980427.0900.0219 VOM19980421.0900.0012 VOM19980609.0730.0043 VOM19980609.0700.0085 VOM19980504.0730.0135 VOM19980504.0730.0135 
50468.query,VOM19980220.0900.3559 VOM19980220.0700.2814 VOM19980612.0730.0286 VOM19980224.0900.3022 VOM19980223.0700.1511 VOM19980302.0700.3423 VOM19980302.0700.2096 VOM19980303.0900.1926 VOM19980303.0900.3358 VOM19980220.0700.0707 
50469.query,VOM19980303.0700.0655 VOM19980304.0900.0903 VOM19980403.0900.1341 VOM19980304.0900.1700 VOM19980224.0900.3022 VOM19980327.0900.2652 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50470.query,VOM19980220.0700.2814 VOM19980220.0900.3559 VOM19980224.0900.3022 VOM19980619.0730.0002 VOM19980223.0700.1511 VOM19980619.0700.0090 VOM19980619.0900.0007 VOM19980220.0700.0707 VOM19980301.0700.0393 VOM19980305.0700.0354 
50471.query,VOM19980220.0700.2814 VOM19980220.0900.3559 VOM19980221.0700.3085 VOM19980617.0730.0243 VOM19980606.0700.0562 VOM19980223.0700.1511 VOM19980317.0700.2928 VOM19980224.0900.3022 VOM19980315.0700.1964 VOM19980301.0700.0393 
50472.query,VOM19980220.0700.2814 VOM19980301.0700.0393 VOM19980312.0900.2058 VOM19980312.0900.0395 VOM19980224.0900.3022 VOM19980427.0900.0190 VOM19980223.0700.1511 VOM19980220.0900.2019 VOM19980225.0900.0332 VOM19980220.0900.3559 
50473.query,VOM19980428.0900.0005 VOM19980616.0700.0487 VOM19980430.0900.0001 VOM19980503.0700.0374 VOM19980427.0900.0219 VOM19980421.0900.0012 VOM19980609.0730.0043 VOM19980609.0700.0085 VOM19980504.0730.0135 VOM19980504.0730.0135 
50474.query,VOM19980220.0700.2814 VOM19980223.0700.1511 VOM19980220.0900.3559 VOM19980220.0700.0707 VOM19980224.0900.3022 VOM19980627.0700.0572 VOM19980613.0700.0555 VOM19980427.0900.0190 VOM19980612.0730.0286 VOM19980223.0900.3535 
50475.query,VOM19980224.0900.3022 VOM19980616.0700.0214 VOM19980618.0700.0187 VOM19980220.0700.2814 VOM19980626.0730.0003 VOM19980524.0730.0031 VOM19980223.0700.1511 VOM19980610.0700.0551 VOM19980611.0700.0548 VOM19980531.0730.0230 
50476.query,VOM19980220.0700.2814 VOM19980220.0900.3559 VOM19980221.0700.3085 VOM19980617.0900.0240 VOM19980220.0700.0487 VOM19980505.0700.0529 VOM19980606.0700.0562 VOM19980223.0700.1511 VOM19980617.0730.0208 VOM19980220.0700.0707 
50477.query,VOM19980317.0900.2611 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50478.query,VOM19980220.0700.2814 VOM19980220.0900.3559 VOM19980221.0700.3085 VOM19980223.0700.1511 VOM19980224.0900.3022 VOM19980220.0700.0707 VOM19980619.0730.0002 VOM19980619.0700.0090 VOM19980619.0900.0007 VOM19980526.0700.0133 
50479.query,VOM19980317.0900.2611 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 VOM19980220.0700.0166 
50480.query,VOM19980226.0900.0212 VOM19980317.0700.0288 VOM19980619.0730.0249 VOM19980609.0730.0182 VOM19980609.0900.0232 VOM19980317.0900.0224 VOM19980602.0700.0383 VOM19980224.0900.3022 VOM19980223.0700.0882 VOM19980220.0700.0321 
50481.query,VOM19980602.0730.0102 VOM19980602.0900.0035 VOM19980406.0900.0187 VOM19980311.0700.0471 VOM19980226.0900.0471 VOM19980224.0900.3022 VOM19980602.0700.0245 VOM19980625.0700.0037 VOM19980223.0700.1511 VOM19980223.0900.2047 
50482.query,VOM19980220.0700.2814 VOM19980224.0900.3022 VOM19980223.0700.1511 VOM19980416.0900.0171 VOM19980410.0900.0241 VOM19980407.0900.0012 VOM19980327.0900.3495 VOM19980415.0900.0151 VOM19980305.0900.1736 VOM19980228.0700.0327 
50483.query,VOM19980223.0700.1511 VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980403.0900.1941 VOM19980305.0900.1736 VOM19980228.0700.0327 VOM19980319.0900.2928 VOM19980302.0700.1233 VOM19980228.0700.1944 VOM19980628.0730.0026 
50484.query,VOM19980223.0700.1511 VOM19980220.0900.3559 VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980605.0900.0273 VOM19980220.0700.0707 VOM19980603.0700.0103 VOM19980221.0700.3085 VOM19980225.0900.0332 VOM19980619.0730.0212 
50485.query,VOM19980223.0700.1511 VOM19980220.0900.3559 VOM19980220.0700.0707 VOM19980507.0700.0355 VOM19980507.0730.0178 VOM19980507.0900.0154 VOM19980617.0900.0052 VOM19980406.0900.0220 VOM19980611.0700.0187 VOM19980611.0700.0187 
50486.query,VOM19980224.0900.3022 VOM19980223.0700.1511 VOM19980311.0700.0471 VOM19980226.0900.0471 VOM19980604.0730.0077 VOM19980220.0700.2814 VOM19980305.0900.1736 VOM19980413.0900.0139 VOM19980303.0900.2177 VOM19980507.0700.0355 
50487.query,VOM19980311.0700.0234 VOM19980303.0900.0160 VOM19980303.0900.1879 VOM19980303.0700.0179 VOM19980531.0700.0380 VOM19980531.0730.0195 VOM19980224.0900.3022 VOM19980428.0900.0156 VOM19980626.0700.0365 VOM19980502.0730.0193 
50488.query,VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980508.0700.0088 VOM19980508.0730.0080 VOM19980220.0900.2019 VOM19980521.0730.0189 VOM19980223.0700.1511 VOM19980220.0900.3559 VOM19980428.0900.0156 VOM19980305.0900.0332 
50489.query,VOM19980220.0700.2814 VOM19980223.0700.1511 VOM19980221.0700.3085 VOM19980416.0900.0132 VOM19980224.0900.3022 VOM19980316.0900.2076 VOM19980607.0700.0385 VOM19980607.0700.0385 VOM19980220.0900.3559 VOM19980305.0900.1736 
50490.query,VOM19980223.0700.1511 VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980223.0900.3535 VOM19980502.0700.0493 VOM19980220.0900.3559 VOM19980223.0700.0701 VOM19980503.0730.0067 VOM19980404.0700.1925 VOM19980524.0700.0337 
50491.query,VOM19980226.0900.2027 VOM19980403.0700.2289 VOM19980326.0700.0813 VOM19980302.0900.0871 VOM19980319.0900.2063 VOM19980319.0900.0259 VOM19980510.0700.0361 VOM19980510.0700.0361 VOM19980317.0700.0723 VOM19980501.0700.0491 
50492.query,VOM19980224.0900.3022 VOM19980304.0900.1700 VOM19980316.0900.2076 VOM19980305.0900.1736 VOM19980604.0730.0077 VOM19980317.0700.3414 VOM19980302.0700.1233 VOM19980220.0700.2814 VOM19980319.0900.2928 VOM19980501.0700.0526 
50493.query,VOM19980609.0700.0085 VOM19980326.0700.1793 VOM19980503.0700.0524 VOM19980228.0700.0448 VOM19980628.0730.0091 VOM19980228.0700.2616 VOM19980503.0700.0300 VOM19980317.0700.2189 VOM19980503.0730.0272 VOM19980315.0700.1383 
50494.query,VOM19980220.0700.2814 VOM19980223.0700.1511 VOM19980224.0900.3022 VOM19980221.0700.3085 VOM19980613.0700.0379 VOM19980604.0730.0077 VOM19980305.0900.1736 VOM19980302.0700.1233 VOM19980316.0900.2076 VOM19980604.0700.0157 
50495.query,VOM19980619.0700.0501 VOM19980619.0900.0203 VOM19980223.0700.1511 VOM19980619.0730.0169 VOM19980621.0700.0369 VOM19980621.0730.0184 VOM19980224.0900.3022 VOM19980220.0700.2814 VOM19980311.0700.0471 VOM19980226.0900.0471 
50496.query,VOM19980223.0700.1511 VOM19980224.0900.3022 VOM19980311.0700.0471 VOM19980226.0900.0471 VOM19980223.0900.2047 VOM19980316.0700.0649 VOM19980303.0900.2177 VOM19980220.0700.2814 VOM19980604.0730.0077 VOM19980305.0900.1736 
50497.query,VOM19980311.0700.0471 VOM19980619.0730.0212 VOM19980619.0900.0252 VOM19980619.0700.0464 VOM19980413.0900.0139 VOM19980620.0730.0211 VOM19980224.0900.3022 VOM19980226.0900.0471 VOM19980220.0700.0707 VOM19980220.0700.2814 
50498.query,VOM19980630.0700.0238 VOM19980630.0700.0238 VOM19980630.0900.0105 VOM19980604.0730.0077 VOM19980224.0900.3022 VOM19980223.0700.1511 VOM19980604.0700.0157 VOM19980524.0730.0031 VOM19980220.0700.2814 VOM19980604.0700.0126 
50499.query,VOM19980223.0700.1511 VOM19980220.0700.2814 VOM19980224.0900.3022 VOM19980220.0900.3559 VOM19980416.0900.0171 VOM19980220.0700.0707 VOM19980221.0700.3085 VOM19980407.0900.0012 VOM19980621.0730.0001 VOM19980619.0900.0076 
50500.query,VOM19980604.0730.0077 VOM19980604.0700.0157 VOM19980531.0730.0076 VOM19980531.0700.0235 VOM19980630.0700.0238 VOM19980630.0700.0238 VOM19980630.0900.0105 VOM19980524.0730.0031 VOM19980403.0900.2613 VOM19980604.0700.0126 
